filename,elapsed_time,input_size,output_size,format,video_codec,audio_codec,wasm,index,browser
"earth.mp4",3.842619999999897,1570024,1322592,"matroska","mpeg4","aac",1,1,"Chrome 78 (Windows)"
"earth.mp4",3.8563799999999446,1570024,1322592,"matroska","mpeg4","aac",1,2,"Chrome 78 (Windows)"
"earth.mp4",3.943319999999858,1570024,1322592,"matroska","mpeg4","aac",1,3,"Chrome 78 (Windows)"
"earth.mp4",4.127664999999979,1570024,1322592,"matroska","mpeg4","aac",1,4,"Chrome 78 (Windows)"
"earth.mp4",3.9222100000001774,1570024,1322592,"matroska","mpeg4","aac",1,5,"Chrome 78 (Windows)"
"earth.mp4",4.16849000000002,1570024,1322592,"matroska","mpeg4","aac",1,6,"Chrome 78 (Windows)"
"earth.mp4",4.050449999999955,1570024,1322592,"matroska","mpeg4","aac",1,7,"Chrome 78 (Windows)"
"earth.mp4",3.99116499999991,1570024,1322592,"matroska","mpeg4","aac",1,8,"Chrome 78 (Windows)"
"earth.mp4",3.9184700000000703,1570024,1322592,"matroska","mpeg4","aac",1,9,"Chrome 78 (Windows)"
"earth.mp4",4.142205000000104,1570024,1322592,"matroska","mpeg4","aac",1,10,"Chrome 78 (Windows)"
"earth.mp4",4.023685000000114,1570024,1322592,"matroska","mpeg4","aac",1,11,"Chrome 78 (Windows)"
"earth.mp4",3.965394999999944,1570024,1322592,"matroska","mpeg4","aac",1,12,"Chrome 78 (Windows)"
"earth.mp4",3.9406000000001313,1570024,1322592,"matroska","mpeg4","aac",1,13,"Chrome 78 (Windows)"
"earth.mp4",3.986024999999927,1570024,1322592,"matroska","mpeg4","aac",1,14,"Chrome 78 (Windows)"
"earth.mp4",4.0672400000000835,1570024,1322592,"matroska","mpeg4","aac",1,15,"Chrome 78 (Windows)"
"earth.mp4",4.207225000000108,1570024,1322592,"matroska","mpeg4","aac",1,16,"Chrome 78 (Windows)"
"earth.mp4",4.289674999999988,1570024,1322592,"matroska","mpeg4","aac",1,17,"Chrome 78 (Windows)"
"earth.mp4",4.128830000000107,1570024,1322592,"matroska","mpeg4","aac",1,18,"Chrome 78 (Windows)"
"earth.mp4",4.215220000000045,1570024,1322592,"matroska","mpeg4","aac",1,19,"Chrome 78 (Windows)"
"earth.mp4",4.201854999999796,1570024,1322592,"matroska","mpeg4","aac",1,20,"Chrome 78 (Windows)"
"earth.mp4",4.106930000000148,1570024,1322592,"matroska","mpeg4","aac",1,21,"Chrome 78 (Windows)"
"earth.mp4",4.141999999999825,1570024,1322592,"matroska","mpeg4","aac",1,22,"Chrome 78 (Windows)"
"earth.mp4",4.185960000000023,1570024,1322592,"matroska","mpeg4","aac",1,23,"Chrome 78 (Windows)"
"earth.mp4",4.07730000000015,1570024,1322592,"matroska","mpeg4","aac",1,24,"Chrome 78 (Windows)"
"earth.mp4",4.112920000000031,1570024,1322592,"matroska","mpeg4","aac",1,25,"Chrome 78 (Windows)"
"earth.mp4",4.108144999999922,1570024,1322592,"matroska","mpeg4","aac",1,26,"Chrome 78 (Windows)"
"earth.mp4",4.237654999999904,1570024,1322592,"matroska","mpeg4","aac",1,27,"Chrome 78 (Windows)"
"earth.mp4",4.204425000000128,1570024,1322592,"matroska","mpeg4","aac",1,28,"Chrome 78 (Windows)"
"earth.mp4",4.160705000000007,1570024,1322592,"matroska","mpeg4","aac",1,29,"Chrome 78 (Windows)"
"earth.mp4",4.299089999999978,1570024,1322592,"matroska","mpeg4","aac",1,30,"Chrome 78 (Windows)"
"earth.mp4",4.140069999999923,1570024,1322592,"matroska","mpeg4","aac",1,31,"Chrome 78 (Windows)"
"earth.mp4",4.125884999999926,1570024,1322592,"matroska","mpeg4","aac",1,32,"Chrome 78 (Windows)"
"earth.mp4",4.164919999999938,1570024,1322592,"matroska","mpeg4","aac",1,33,"Chrome 78 (Windows)"
"earth.mp4",4.141399999999976,1570024,1322592,"matroska","mpeg4","aac",1,34,"Chrome 78 (Windows)"
"earth.mp4",4.182770000000119,1570024,1322592,"matroska","mpeg4","aac",1,35,"Chrome 78 (Windows)"
"earth.mp4",4.052969999999959,1570024,1322592,"matroska","mpeg4","aac",1,36,"Chrome 78 (Windows)"
"earth.mp4",4.063505000000077,1570024,1322592,"matroska","mpeg4","aac",1,37,"Chrome 78 (Windows)"
"earth.mp4",4.213919999999916,1570024,1322592,"matroska","mpeg4","aac",1,38,"Chrome 78 (Windows)"
"earth.mp4",4.175244999999904,1570024,1322592,"matroska","mpeg4","aac",1,39,"Chrome 78 (Windows)"
"earth.mp4",4.1106499999998505,1570024,1322592,"matroska","mpeg4","aac",1,40,"Chrome 78 (Windows)"
"earth.mp4",4.327465000000075,1570024,1322592,"matroska","mpeg4","aac",1,41,"Chrome 78 (Windows)"
"earth.mp4",4.280069999999796,1570024,1322592,"matroska","mpeg4","aac",1,42,"Chrome 78 (Windows)"
"earth.mp4",4.149099999999862,1570024,1322592,"matroska","mpeg4","aac",1,43,"Chrome 78 (Windows)"
"earth.mp4",4.089645000000019,1570024,1322592,"matroska","mpeg4","aac",1,44,"Chrome 78 (Windows)"
"earth.mp4",4.0942099999999755,1570024,1322592,"matroska","mpeg4","aac",1,45,"Chrome 78 (Windows)"
"earth.mp4",4.171229999999923,1570024,1322592,"matroska","mpeg4","aac",1,46,"Chrome 78 (Windows)"
"earth.mp4",4.0575350000001436,1570024,1322592,"matroska","mpeg4","aac",1,47,"Chrome 78 (Windows)"
"earth.mp4",4.187885000000051,1570024,1322592,"matroska","mpeg4","aac",1,48,"Chrome 78 (Windows)"
"earth.mp4",4.1341449999999895,1570024,1322592,"matroska","mpeg4","aac",1,49,"Chrome 78 (Windows)"
"earth.mp4",4.146889999999985,1570024,1322592,"matroska","mpeg4","aac",1,50,"Chrome 78 (Windows)"
"earth.mp4",11.085025000000087,1570024,1322592,"matroska","mpeg4","aac",0,1,"Chrome 78 (Windows)"
"earth.mp4",11.382979999999861,1570024,1322592,"matroska","mpeg4","aac",0,2,"Chrome 78 (Windows)"
"earth.mp4",12.281970000000001,1570024,1322592,"matroska","mpeg4","aac",0,3,"Chrome 78 (Windows)"
"earth.mp4",11.434259999999995,1570024,1322592,"matroska","mpeg4","aac",0,4,"Chrome 78 (Windows)"
"earth.mp4",11.250835000000052,1570024,1322592,"matroska","mpeg4","aac",0,5,"Chrome 78 (Windows)"
"earth.mp4",11.299170000000004,1570024,1322592,"matroska","mpeg4","aac",0,6,"Chrome 78 (Windows)"
"earth.mp4",11.372880000000123,1570024,1322592,"matroska","mpeg4","aac",0,7,"Chrome 78 (Windows)"
"earth.mp4",11.1871000000001,1570024,1322592,"matroska","mpeg4","aac",0,8,"Chrome 78 (Windows)"
"earth.mp4",11.438550000000305,1570024,1322592,"matroska","mpeg4","aac",0,9,"Chrome 78 (Windows)"
"earth.mp4",11.257534999999734,1570024,1322592,"matroska","mpeg4","aac",0,10,"Chrome 78 (Windows)"
"earth.mp4",11.564420000000155,1570024,1322592,"matroska","mpeg4","aac",0,11,"Chrome 78 (Windows)"
"earth.mp4",11.46216000000004,1570024,1322592,"matroska","mpeg4","aac",0,12,"Chrome 78 (Windows)"
"earth.mp4",11.503430000000208,1570024,1322592,"matroska","mpeg4","aac",0,13,"Chrome 78 (Windows)"
"earth.mp4",11.738095000000158,1570024,1322592,"matroska","mpeg4","aac",0,14,"Chrome 78 (Windows)"
"earth.mp4",11.81092499999977,1570024,1322592,"matroska","mpeg4","aac",0,15,"Chrome 78 (Windows)"
"earth.mp4",11.258380000000216,1570024,1322592,"matroska","mpeg4","aac",0,16,"Chrome 78 (Windows)"
"earth.mp4",12.264350000000377,1570024,1322592,"matroska","mpeg4","aac",0,17,"Chrome 78 (Windows)"
"earth.mp4",11.387494999999944,1570024,1322592,"matroska","mpeg4","aac",0,18,"Chrome 78 (Windows)"
"earth.mp4",11.973084999999628,1570024,1322592,"matroska","mpeg4","aac",0,19,"Chrome 78 (Windows)"
"earth.mp4",11.692395000000033,1570024,1322592,"matroska","mpeg4","aac",0,20,"Chrome 78 (Windows)"
"earth.mp4",14.145825000000059,1570024,1322592,"matroska","mpeg4","aac",0,21,"Chrome 78 (Windows)"
"earth.mp4",14.186130000000048,1570024,1322592,"matroska","mpeg4","aac",0,22,"Chrome 78 (Windows)"
"earth.mp4",13.421850000000177,1570024,1322592,"matroska","mpeg4","aac",0,23,"Chrome 78 (Windows)"
"earth.mp4",13.384364999999889,1570024,1322592,"matroska","mpeg4","aac",0,24,"Chrome 78 (Windows)"
"earth.mp4",16.525595000000067,1570024,1322592,"matroska","mpeg4","aac",0,25,"Chrome 78 (Windows)"
"earth.mp4",13.811040000000048,1570024,1322592,"matroska","mpeg4","aac",0,26,"Chrome 78 (Windows)"
"earth.mp4",13.547160000000076,1570024,1322592,"matroska","mpeg4","aac",0,27,"Chrome 78 (Windows)"
"earth.mp4",13.283199999999852,1570024,1322592,"matroska","mpeg4","aac",0,28,"Chrome 78 (Windows)"
