filename,elapsed_time,input_size,output_size,format,video_codec,audio_codec,wasm,index,browser
"earth.mp4",7.158709999988787,1570024,1322592,"matroska","mpeg4","aac",1,1,"Chrome 77 (macOS)"
"earth.mp4",6.380874999973457,1570024,1322592,"matroska","mpeg4","aac",1,2,"Chrome 77 (macOS)"
"earth.mp4",6.411274999962188,1570024,1322592,"matroska","mpeg4","aac",1,3,"Chrome 77 (macOS)"
"earth.mp4",6.520250000001397,1570024,1322592,"matroska","mpeg4","aac",1,4,"Chrome 77 (macOS)"
"earth.mp4",6.430869999981951,1570024,1322592,"matroska","mpeg4","aac",1,5,"Chrome 77 (macOS)"
"earth.mp4",6.399135000014212,1570024,1322592,"matroska","mpeg4","aac",1,6,"Chrome 77 (macOS)"
"earth.mp4",6.449459999974351,1570024,1322592,"matroska","mpeg4","aac",1,7,"Chrome 77 (macOS)"
"earth.mp4",6.1296800000127405,1570024,1322592,"matroska","mpeg4","aac",1,8,"Chrome 77 (macOS)"
"earth.mp4",6.697159999981523,1570024,1322592,"matroska","mpeg4","aac",1,9,"Chrome 77 (macOS)"
"earth.mp4",6.9253549999557436,1570024,1322592,"matroska","mpeg4","aac",1,10,"Chrome 77 (macOS)"
"earth.mp4",6.395094999985304,1570024,1322592,"matroska","mpeg4","aac",1,11,"Chrome 77 (macOS)"
"earth.mp4",6.5508649999974295,1570024,1322592,"matroska","mpeg4","aac",1,12,"Chrome 77 (macOS)"
"earth.mp4",6.428959999990184,1570024,1322592,"matroska","mpeg4","aac",1,13,"Chrome 77 (macOS)"
"earth.mp4",6.4271849999786355,1570024,1322592,"matroska","mpeg4","aac",1,14,"Chrome 77 (macOS)"
"earth.mp4",6.428630000038538,1570024,1322592,"matroska","mpeg4","aac",1,15,"Chrome 77 (macOS)"
"earth.mp4",6.433755000005476,1570024,1322592,"matroska","mpeg4","aac",1,16,"Chrome 77 (macOS)"
"earth.mp4",6.452274999988731,1570024,1322592,"matroska","mpeg4","aac",1,17,"Chrome 77 (macOS)"
"earth.mp4",6.446029999991879,1570024,1322592,"matroska","mpeg4","aac",1,18,"Chrome 77 (macOS)"
"earth.mp4",6.226920000044629,1570024,1322592,"matroska","mpeg4","aac",1,19,"Chrome 77 (macOS)"
"earth.mp4",6.434164999984205,1570024,1322592,"matroska","mpeg4","aac",1,20,"Chrome 77 (macOS)"
"earth.mp4",6.73427499999525,1570024,1322592,"matroska","mpeg4","aac",1,21,"Chrome 77 (macOS)"
"earth.mp4",6.40570999996271,1570024,1322592,"matroska","mpeg4","aac",1,22,"Chrome 77 (macOS)"
"earth.mp4",6.309944999986328,1570024,1322592,"matroska","mpeg4","aac",1,23,"Chrome 77 (macOS)"
"earth.mp4",6.372365000017453,1570024,1322592,"matroska","mpeg4","aac",1,24,"Chrome 77 (macOS)"
"earth.mp4",6.403654999972787,1570024,1322592,"matroska","mpeg4","aac",1,25,"Chrome 77 (macOS)"
"earth.mp4",6.555624999979045,1570024,1322592,"matroska","mpeg4","aac",1,26,"Chrome 77 (macOS)"
"earth.mp4",6.479545000009239,1570024,1322592,"matroska","mpeg4","aac",1,27,"Chrome 77 (macOS)"
"earth.mp4",6.201110000023618,1570024,1322592,"matroska","mpeg4","aac",1,28,"Chrome 77 (macOS)"
"earth.mp4",6.169255000015255,1570024,1322592,"matroska","mpeg4","aac",1,29,"Chrome 77 (macOS)"
"earth.mp4",6.461855000001378,1570024,1322592,"matroska","mpeg4","aac",1,30,"Chrome 77 (macOS)"
"earth.mp4",6.653345000057016,1570024,1322592,"matroska","mpeg4","aac",1,31,"Chrome 77 (macOS)"
"earth.mp4",6.411965000035707,1570024,1322592,"matroska","mpeg4","aac",1,32,"Chrome 77 (macOS)"
"earth.mp4",6.432250000012573,1570024,1322592,"matroska","mpeg4","aac",1,33,"Chrome 77 (macOS)"
"earth.mp4",6.454919999989215,1570024,1322592,"matroska","mpeg4","aac",1,34,"Chrome 77 (macOS)"
"earth.mp4",6.472620000015013,1570024,1322592,"matroska","mpeg4","aac",1,35,"Chrome 77 (macOS)"
"earth.mp4",6.3161249999538995,1570024,1322592,"matroska","mpeg4","aac",1,36,"Chrome 77 (macOS)"
"earth.mp4",6.442780000041239,1570024,1322592,"matroska","mpeg4","aac",1,37,"Chrome 77 (macOS)"
"earth.mp4",6.381515000015497,1570024,1322592,"matroska","mpeg4","aac",1,38,"Chrome 77 (macOS)"
"earth.mp4",6.281430000031833,1570024,1322592,"matroska","mpeg4","aac",1,39,"Chrome 77 (macOS)"
"earth.mp4",6.415585000009742,1570024,1322592,"matroska","mpeg4","aac",1,40,"Chrome 77 (macOS)"
"earth.mp4",6.514204999955837,1570024,1322592,"matroska","mpeg4","aac",1,41,"Chrome 77 (macOS)"
"earth.mp4",6.370564999990165,1570024,1322592,"matroska","mpeg4","aac",1,42,"Chrome 77 (macOS)"
"earth.mp4",6.425384999951348,1570024,1322592,"matroska","mpeg4","aac",1,43,"Chrome 77 (macOS)"
"earth.mp4",6.463499999954365,1570024,1322592,"matroska","mpeg4","aac",1,44,"Chrome 77 (macOS)"
"earth.mp4",6.455314999970142,1570024,1322592,"matroska","mpeg4","aac",1,45,"Chrome 77 (macOS)"
"earth.mp4",6.675065000017639,1570024,1322592,"matroska","mpeg4","aac",1,46,"Chrome 77 (macOS)"
"earth.mp4",6.384880000026897,1570024,1322592,"matroska","mpeg4","aac",1,47,"Chrome 77 (macOS)"
"earth.mp4",6.514915000007022,1570024,1322592,"matroska","mpeg4","aac",1,48,"Chrome 77 (macOS)"
"earth.mp4",6.465389999968465,1570024,1322592,"matroska","mpeg4","aac",1,49,"Chrome 77 (macOS)"
"earth.mp4",6.397075000044424,1570024,1322592,"matroska","mpeg4","aac",1,50,"Chrome 77 (macOS)"
"earth.mp4",15.339280000014696,1570024,1322592,"matroska","mpeg4","aac",0,1,"Chrome 77 (macOS)"
"earth.mp4",15.315119999984745,1570024,1322592,"matroska","mpeg4","aac",0,2,"Chrome 77 (macOS)"
"earth.mp4",15.228409999981523,1570024,1322592,"matroska","mpeg4","aac",0,3,"Chrome 77 (macOS)"
"earth.mp4",15.079704999981914,1570024,1322592,"matroska","mpeg4","aac",0,4,"Chrome 77 (macOS)"
"earth.mp4",15.124445000023115,1570024,1322592,"matroska","mpeg4","aac",0,5,"Chrome 77 (macOS)"
"earth.mp4",15.107380000001285,1570024,1322592,"matroska","mpeg4","aac",0,6,"Chrome 77 (macOS)"
"earth.mp4",15.416820000042208,1570024,1322592,"matroska","mpeg4","aac",0,7,"Chrome 77 (macOS)"
"earth.mp4",15.054275000002235,1570024,1322592,"matroska","mpeg4","aac",0,8,"Chrome 77 (macOS)"
"earth.mp4",15.332610000041313,1570024,1322592,"matroska","mpeg4","aac",0,9,"Chrome 77 (macOS)"
"earth.mp4",15.35149500000989,1570024,1322592,"matroska","mpeg4","aac",0,10,"Chrome 77 (macOS)"
"earth.mp4",15.190459999954328,1570024,1322592,"matroska","mpeg4","aac",0,11,"Chrome 77 (macOS)"
"earth.mp4",15.164875000016764,1570024,1322592,"matroska","mpeg4","aac",0,12,"Chrome 77 (macOS)"
"earth.mp4",15.263274999975692,1570024,1322592,"matroska","mpeg4","aac",0,13,"Chrome 77 (macOS)"
"earth.mp4",15.055724999983795,1570024,1322592,"matroska","mpeg4","aac",0,14,"Chrome 77 (macOS)"
"earth.mp4",15.260759999975562,1570024,1322592,"matroska","mpeg4","aac",0,15,"Chrome 77 (macOS)"
"earth.mp4",15.012144999986049,1570024,1322592,"matroska","mpeg4","aac",0,16,"Chrome 77 (macOS)"
"earth.mp4",15.210045000014361,1570024,1322592,"matroska","mpeg4","aac",0,17,"Chrome 77 (macOS)"
"earth.mp4",14.96434499998577,1570024,1322592,"matroska","mpeg4","aac",0,18,"Chrome 77 (macOS)"
"earth.mp4",15.179494999989402,1570024,1322592,"matroska","mpeg4","aac",0,19,"Chrome 77 (macOS)"
"earth.mp4",15.184520000009798,1570024,1322592,"matroska","mpeg4","aac",0,20,"Chrome 77 (macOS)"
"earth.mp4",15.324294999998529,1570024,1322592,"matroska","mpeg4","aac",0,21,"Chrome 77 (macOS)"
"earth.mp4",15.139129999966826,1570024,1322592,"matroska","mpeg4","aac",0,22,"Chrome 77 (macOS)"
"earth.mp4",15.265659999975469,1570024,1322592,"matroska","mpeg4","aac",0,23,"Chrome 77 (macOS)"
"earth.mp4",15.02770000003511,1570024,1322592,"matroska","mpeg4","aac",0,24,"Chrome 77 (macOS)"
"earth.mp4",15.392869999981485,1570024,1322592,"matroska","mpeg4","aac",0,25,"Chrome 77 (macOS)"
"earth.mp4",15.120025000011083,1570024,1322592,"matroska","mpeg4","aac",0,26,"Chrome 77 (macOS)"
"earth.mp4",15.186019999964628,1570024,1322592,"matroska","mpeg4","aac",0,27,"Chrome 77 (macOS)"
"earth.mp4",14.98916499997722,1570024,1322592,"matroska","mpeg4","aac",0,28,"Chrome 77 (macOS)"
"earth.mp4",15.1934299999848,1570024,1322592,"matroska","mpeg4","aac",0,29,"Chrome 77 (macOS)"
"earth.mp4",15.141119999985676,1570024,1322592,"matroska","mpeg4","aac",0,30,"Chrome 77 (macOS)"
"earth.mp4",15.363435000006575,1570024,1322592,"matroska","mpeg4","aac",0,31,"Chrome 77 (macOS)"
"earth.mp4",15.274685000011232,1570024,1322592,"matroska","mpeg4","aac",0,32,"Chrome 77 (macOS)"
"earth.mp4",15.278229999996256,1570024,1322592,"matroska","mpeg4","aac",0,33,"Chrome 77 (macOS)"
"earth.mp4",15.082085000001825,1570024,1322592,"matroska","mpeg4","aac",0,34,"Chrome 77 (macOS)"
"earth.mp4",15.2572049999726,1570024,1322592,"matroska","mpeg4","aac",0,35,"Chrome 77 (macOS)"
"earth.mp4",15.198234999959823,1570024,1322592,"matroska","mpeg4","aac",0,36,"Chrome 77 (macOS)"
"earth.mp4",15.206314999959432,1570024,1322592,"matroska","mpeg4","aac",0,37,"Chrome 77 (macOS)"
"earth.mp4",15.09945500001777,1570024,1322592,"matroska","mpeg4","aac",0,38,"Chrome 77 (macOS)"
"earth.mp4",15.207524999976158,1570024,1322592,"matroska","mpeg4","aac",0,39,"Chrome 77 (macOS)"
"earth.mp4",15.055504999996629,1570024,1322592,"matroska","mpeg4","aac",0,40,"Chrome 77 (macOS)"
"earth.mp4",15.179010000021663,1570024,1322592,"matroska","mpeg4","aac",0,41,"Chrome 77 (macOS)"
"earth.mp4",15.030245000030845,1570024,1322592,"matroska","mpeg4","aac",0,42,"Chrome 77 (macOS)"
"earth.mp4",15.310995000007097,1570024,1322592,"matroska","mpeg4","aac",0,43,"Chrome 77 (macOS)"
"earth.mp4",15.11795499996515,1570024,1322592,"matroska","mpeg4","aac",0,44,"Chrome 77 (macOS)"
"earth.mp4",15.213010000006761,1570024,1322592,"matroska","mpeg4","aac",0,45,"Chrome 77 (macOS)"
"earth.mp4",14.937704999989364,1570024,1322592,"matroska","mpeg4","aac",0,46,"Chrome 77 (macOS)"
"earth.mp4",15.343580000044312,1570024,1322592,"matroska","mpeg4","aac",0,47,"Chrome 77 (macOS)"
"earth.mp4",15.214074999967124,1570024,1322592,"matroska","mpeg4","aac",0,48,"Chrome 77 (macOS)"
"earth.mp4",15.450650000013411,1570024,1322592,"matroska","mpeg4","aac",0,49,"Chrome 77 (macOS)"
"earth.mp4",15.321315000008326,1570024,1322592,"matroska","mpeg4","aac",0,50,"Chrome 77 (macOS)"
"earth.mp4",5.587,1570024,1322592,"matroska","mpeg4","aac",1,1,"Firefox 69 (macOS)"
"earth.mp4",5.366,1570024,1322592,"matroska","mpeg4","aac",1,2,"Firefox 69 (macOS)"
"earth.mp4",5.431,1570024,1322592,"matroska","mpeg4","aac",1,3,"Firefox 69 (macOS)"
"earth.mp4",6.321,1570024,1322592,"matroska","mpeg4","aac",1,4,"Firefox 69 (macOS)"
"earth.mp4",6.885,1570024,1322592,"matroska","mpeg4","aac",1,5,"Firefox 69 (macOS)"
"earth.mp4",7.324,1570024,1322592,"matroska","mpeg4","aac",1,6,"Firefox 69 (macOS)"
"earth.mp4",6.365,1570024,1322592,"matroska","mpeg4","aac",1,7,"Firefox 69 (macOS)"
"earth.mp4",5.266,1570024,1322592,"matroska","mpeg4","aac",1,8,"Firefox 69 (macOS)"
"earth.mp4",5.437,1570024,1322592,"matroska","mpeg4","aac",1,9,"Firefox 69 (macOS)"
"earth.mp4",5.374,1570024,1322592,"matroska","mpeg4","aac",1,10,"Firefox 69 (macOS)"
"earth.mp4",5.509,1570024,1322592,"matroska","mpeg4","aac",1,11,"Firefox 69 (macOS)"
"earth.mp4",5.413,1570024,1322592,"matroska","mpeg4","aac",1,12,"Firefox 69 (macOS)"
"earth.mp4",5.366,1570024,1322592,"matroska","mpeg4","aac",1,13,"Firefox 69 (macOS)"
"earth.mp4",5.445,1570024,1322592,"matroska","mpeg4","aac",1,14,"Firefox 69 (macOS)"
"earth.mp4",5.559,1570024,1322592,"matroska","mpeg4","aac",1,15,"Firefox 69 (macOS)"
"earth.mp4",5.401,1570024,1322592,"matroska","mpeg4","aac",1,16,"Firefox 69 (macOS)"
"earth.mp4",5.519,1570024,1322592,"matroska","mpeg4","aac",1,17,"Firefox 69 (macOS)"
"earth.mp4",5.742,1570024,1322592,"matroska","mpeg4","aac",1,18,"Firefox 69 (macOS)"
"earth.mp4",5.392,1570024,1322592,"matroska","mpeg4","aac",1,19,"Firefox 69 (macOS)"
"earth.mp4",5.478,1570024,1322592,"matroska","mpeg4","aac",1,20,"Firefox 69 (macOS)"
"earth.mp4",5.349,1570024,1322592,"matroska","mpeg4","aac",1,21,"Firefox 69 (macOS)"
"earth.mp4",5.314,1570024,1322592,"matroska","mpeg4","aac",1,22,"Firefox 69 (macOS)"
"earth.mp4",5.38,1570024,1322592,"matroska","mpeg4","aac",1,23,"Firefox 69 (macOS)"
"earth.mp4",5.508,1570024,1322592,"matroska","mpeg4","aac",1,24,"Firefox 69 (macOS)"
"earth.mp4",5.538,1570024,1322592,"matroska","mpeg4","aac",1,25,"Firefox 69 (macOS)"
"earth.mp4",5.366,1570024,1322592,"matroska","mpeg4","aac",1,26,"Firefox 69 (macOS)"
"earth.mp4",5.503,1570024,1322592,"matroska","mpeg4","aac",1,27,"Firefox 69 (macOS)"
"earth.mp4",5.472,1570024,1322592,"matroska","mpeg4","aac",1,28,"Firefox 69 (macOS)"
"earth.mp4",5.439,1570024,1322592,"matroska","mpeg4","aac",1,29,"Firefox 69 (macOS)"
"earth.mp4",5.498,1570024,1322592,"matroska","mpeg4","aac",1,30,"Firefox 69 (macOS)"
"earth.mp4",5.373,1570024,1322592,"matroska","mpeg4","aac",1,31,"Firefox 69 (macOS)"
"earth.mp4",5.314,1570024,1322592,"matroska","mpeg4","aac",1,32,"Firefox 69 (macOS)"
"earth.mp4",5.309,1570024,1322592,"matroska","mpeg4","aac",1,33,"Firefox 69 (macOS)"
"earth.mp4",5.398,1570024,1322592,"matroska","mpeg4","aac",1,34,"Firefox 69 (macOS)"
"earth.mp4",5.309,1570024,1322592,"matroska","mpeg4","aac",1,35,"Firefox 69 (macOS)"
"earth.mp4",5.322,1570024,1322592,"matroska","mpeg4","aac",1,36,"Firefox 69 (macOS)"
"earth.mp4",5.444,1570024,1322592,"matroska","mpeg4","aac",1,37,"Firefox 69 (macOS)"
"earth.mp4",5.613,1570024,1322592,"matroska","mpeg4","aac",1,38,"Firefox 69 (macOS)"
"earth.mp4",5.423,1570024,1322592,"matroska","mpeg4","aac",1,39,"Firefox 69 (macOS)"
"earth.mp4",5.433,1570024,1322592,"matroska","mpeg4","aac",1,40,"Firefox 69 (macOS)"
"earth.mp4",5.569,1570024,1322592,"matroska","mpeg4","aac",1,41,"Firefox 69 (macOS)"
"earth.mp4",5.503,1570024,1322592,"matroska","mpeg4","aac",1,42,"Firefox 69 (macOS)"
"earth.mp4",5.412,1570024,1322592,"matroska","mpeg4","aac",1,43,"Firefox 69 (macOS)"
"earth.mp4",5.545,1570024,1322592,"matroska","mpeg4","aac",1,44,"Firefox 69 (macOS)"
"earth.mp4",5.585,1570024,1322592,"matroska","mpeg4","aac",1,45,"Firefox 69 (macOS)"
"earth.mp4",5.56,1570024,1322592,"matroska","mpeg4","aac",1,46,"Firefox 69 (macOS)"
"earth.mp4",5.415,1570024,1322592,"matroska","mpeg4","aac",1,47,"Firefox 69 (macOS)"
"earth.mp4",5.289,1570024,1322592,"matroska","mpeg4","aac",1,48,"Firefox 69 (macOS)"
"earth.mp4",5.275,1570024,1322592,"matroska","mpeg4","aac",1,49,"Firefox 69 (macOS)"
"earth.mp4",5.275,1570024,1322592,"matroska","mpeg4","aac",1,50,"Firefox 69 (macOS)"
"earth.mp4",16.049,1570024,1322592,"matroska","mpeg4","aac",0,1,"Firefox 69 (macOS)"
"earth.mp4",15.388,1570024,1322592,"matroska","mpeg4","aac",0,2,"Firefox 69 (macOS)"
"earth.mp4",15.509,1570024,1322592,"matroska","mpeg4","aac",0,3,"Firefox 69 (macOS)"
"earth.mp4",15.635,1570024,1322592,"matroska","mpeg4","aac",0,4,"Firefox 69 (macOS)"
"earth.mp4",15.655,1570024,1322592,"matroska","mpeg4","aac",0,5,"Firefox 69 (macOS)"
"earth.mp4",15.421,1570024,1322592,"matroska","mpeg4","aac",0,6,"Firefox 69 (macOS)"
"earth.mp4",15.378,1570024,1322592,"matroska","mpeg4","aac",0,7,"Firefox 69 (macOS)"
"earth.mp4",15.474,1570024,1322592,"matroska","mpeg4","aac",0,8,"Firefox 69 (macOS)"
"earth.mp4",15.559,1570024,1322592,"matroska","mpeg4","aac",0,9,"Firefox 69 (macOS)"
"earth.mp4",16.023,1570024,1322592,"matroska","mpeg4","aac",0,10,"Firefox 69 (macOS)"
"earth.mp4",15.564,1570024,1322592,"matroska","mpeg4","aac",0,11,"Firefox 69 (macOS)"
"earth.mp4",16.814,1570024,1322592,"matroska","mpeg4","aac",0,12,"Firefox 69 (macOS)"
"earth.mp4",15.863,1570024,1322592,"matroska","mpeg4","aac",0,13,"Firefox 69 (macOS)"
"earth.mp4",15.432,1570024,1322592,"matroska","mpeg4","aac",0,14,"Firefox 69 (macOS)"
"earth.mp4",15.625,1570024,1322592,"matroska","mpeg4","aac",0,15,"Firefox 69 (macOS)"
"earth.mp4",15.991,1570024,1322592,"matroska","mpeg4","aac",0,16,"Firefox 69 (macOS)"
"earth.mp4",15.413,1570024,1322592,"matroska","mpeg4","aac",0,17,"Firefox 69 (macOS)"
"earth.mp4",15.699,1570024,1322592,"matroska","mpeg4","aac",0,18,"Firefox 69 (macOS)"
"earth.mp4",15.495,1570024,1322592,"matroska","mpeg4","aac",0,19,"Firefox 69 (macOS)"
"earth.mp4",16.109,1570024,1322592,"matroska","mpeg4","aac",0,20,"Firefox 69 (macOS)"
"earth.mp4",15.846,1570024,1322592,"matroska","mpeg4","aac",0,21,"Firefox 69 (macOS)"
"earth.mp4",15.608,1570024,1322592,"matroska","mpeg4","aac",0,22,"Firefox 69 (macOS)"
"earth.mp4",15.753,1570024,1322592,"matroska","mpeg4","aac",0,23,"Firefox 69 (macOS)"
"earth.mp4",15.73,1570024,1322592,"matroska","mpeg4","aac",0,24,"Firefox 69 (macOS)"
"earth.mp4",15.775,1570024,1322592,"matroska","mpeg4","aac",0,25,"Firefox 69 (macOS)"
"earth.mp4",15.86,1570024,1322592,"matroska","mpeg4","aac",0,26,"Firefox 69 (macOS)"
"earth.mp4",15.698,1570024,1322592,"matroska","mpeg4","aac",0,27,"Firefox 69 (macOS)"
"earth.mp4",15.92,1570024,1322592,"matroska","mpeg4","aac",0,28,"Firefox 69 (macOS)"
"earth.mp4",15.999,1570024,1322592,"matroska","mpeg4","aac",0,29,"Firefox 69 (macOS)"
"earth.mp4",15.615,1570024,1322592,"matroska","mpeg4","aac",0,30,"Firefox 69 (macOS)"
"earth.mp4",15.744,1570024,1322592,"matroska","mpeg4","aac",0,31,"Firefox 69 (macOS)"
"earth.mp4",15.445,1570024,1322592,"matroska","mpeg4","aac",0,32,"Firefox 69 (macOS)"
"earth.mp4",15.747,1570024,1322592,"matroska","mpeg4","aac",0,33,"Firefox 69 (macOS)"
"earth.mp4",15.686,1570024,1322592,"matroska","mpeg4","aac",0,34,"Firefox 69 (macOS)"
"earth.mp4",15.818,1570024,1322592,"matroska","mpeg4","aac",0,35,"Firefox 69 (macOS)"
"earth.mp4",15.525,1570024,1322592,"matroska","mpeg4","aac",0,36,"Firefox 69 (macOS)"
"earth.mp4",15.658,1570024,1322592,"matroska","mpeg4","aac",0,37,"Firefox 69 (macOS)"
"earth.mp4",15.552,1570024,1322592,"matroska","mpeg4","aac",0,38,"Firefox 69 (macOS)"
"earth.mp4",15.876,1570024,1322592,"matroska","mpeg4","aac",0,39,"Firefox 69 (macOS)"
"earth.mp4",15.444,1570024,1322592,"matroska","mpeg4","aac",0,40,"Firefox 69 (macOS)"
"earth.mp4",15.675,1570024,1322592,"matroska","mpeg4","aac",0,41,"Firefox 69 (macOS)"
"earth.mp4",15.584,1570024,1322592,"matroska","mpeg4","aac",0,42,"Firefox 69 (macOS)"
"earth.mp4",15.494,1570024,1322592,"matroska","mpeg4","aac",0,43,"Firefox 69 (macOS)"
"earth.mp4",15.964,1570024,1322592,"matroska","mpeg4","aac",0,44,"Firefox 69 (macOS)"
"earth.mp4",15.557,1570024,1322592,"matroska","mpeg4","aac",0,45,"Firefox 69 (macOS)"
"earth.mp4",16.439,1570024,1322592,"matroska","mpeg4","aac",0,46,"Firefox 69 (macOS)"
"earth.mp4",15.241,1570024,1322592,"matroska","mpeg4","aac",0,47,"Firefox 69 (macOS)"
"earth.mp4",15.911,1570024,1322592,"matroska","mpeg4","aac",0,48,"Firefox 69 (macOS)"
"earth.mp4",15.603,1570024,1322592,"matroska","mpeg4","aac",0,49,"Firefox 69 (macOS)"
"earth.mp4",15.485,1570024,1322592,"matroska","mpeg4","aac",0,50,"Firefox 69 (macOS)"
"earth.mp4",4.049,1570024,1322592,"matroska","mpeg4","aac",1,1,"Safari 13"
"earth.mp4",4.001,1570024,1322592,"matroska","mpeg4","aac",1,2,"Safari 13"
"earth.mp4",3.879,1570024,1322592,"matroska","mpeg4","aac",1,3,"Safari 13"
"earth.mp4",3.969,1570024,1322592,"matroska","mpeg4","aac",1,4,"Safari 13"
"earth.mp4",3.909,1570024,1322592,"matroska","mpeg4","aac",1,5,"Safari 13"
"earth.mp4",3.978,1570024,1322592,"matroska","mpeg4","aac",1,6,"Safari 13"
"earth.mp4",3.853,1570024,1322592,"matroska","mpeg4","aac",1,7,"Safari 13"
"earth.mp4",3.94,1570024,1322592,"matroska","mpeg4","aac",1,8,"Safari 13"
"earth.mp4",3.986,1570024,1322592,"matroska","mpeg4","aac",1,9,"Safari 13"
"earth.mp4",3.987,1570024,1322592,"matroska","mpeg4","aac",1,10,"Safari 13"
"earth.mp4",3.962,1570024,1322592,"matroska","mpeg4","aac",1,11,"Safari 13"
"earth.mp4",3.977,1570024,1322592,"matroska","mpeg4","aac",1,12,"Safari 13"
"earth.mp4",4.042,1570024,1322592,"matroska","mpeg4","aac",1,13,"Safari 13"
"earth.mp4",3.85,1570024,1322592,"matroska","mpeg4","aac",1,14,"Safari 13"
"earth.mp4",3.862,1570024,1322592,"matroska","mpeg4","aac",1,15,"Safari 13"
"earth.mp4",4.016,1570024,1322592,"matroska","mpeg4","aac",1,16,"Safari 13"
"earth.mp4",3.816,1570024,1322592,"matroska","mpeg4","aac",1,17,"Safari 13"
"earth.mp4",3.987,1570024,1322592,"matroska","mpeg4","aac",1,18,"Safari 13"
"earth.mp4",3.897,1570024,1322592,"matroska","mpeg4","aac",1,19,"Safari 13"
"earth.mp4",3.844,1570024,1322592,"matroska","mpeg4","aac",1,20,"Safari 13"
"earth.mp4",3.905,1570024,1322592,"matroska","mpeg4","aac",1,21,"Safari 13"
"earth.mp4",3.904,1570024,1322592,"matroska","mpeg4","aac",1,22,"Safari 13"
"earth.mp4",3.928,1570024,1322592,"matroska","mpeg4","aac",1,23,"Safari 13"
"earth.mp4",3.797,1570024,1322592,"matroska","mpeg4","aac",1,24,"Safari 13"
"earth.mp4",4.005,1570024,1322592,"matroska","mpeg4","aac",1,25,"Safari 13"
"earth.mp4",3.877,1570024,1322592,"matroska","mpeg4","aac",1,26,"Safari 13"
"earth.mp4",3.781,1570024,1322592,"matroska","mpeg4","aac",1,27,"Safari 13"
"earth.mp4",3.95,1570024,1322592,"matroska","mpeg4","aac",1,28,"Safari 13"
"earth.mp4",3.948,1570024,1322592,"matroska","mpeg4","aac",1,29,"Safari 13"
"earth.mp4",3.871000000000001,1570024,1322592,"matroska","mpeg4","aac",1,30,"Safari 13"
"earth.mp4",3.943,1570024,1322592,"matroska","mpeg4","aac",1,31,"Safari 13"
"earth.mp4",3.879,1570024,1322592,"matroska","mpeg4","aac",1,32,"Safari 13"
"earth.mp4",3.974,1570024,1322592,"matroska","mpeg4","aac",1,33,"Safari 13"
"earth.mp4",3.886000000000001,1570024,1322592,"matroska","mpeg4","aac",1,34,"Safari 13"
"earth.mp4",3.998,1570024,1322592,"matroska","mpeg4","aac",1,35,"Safari 13"
"earth.mp4",4.004,1570024,1322592,"matroska","mpeg4","aac",1,36,"Safari 13"
"earth.mp4",3.961,1570024,1322592,"matroska","mpeg4","aac",1,37,"Safari 13"
"earth.mp4",3.956,1570024,1322592,"matroska","mpeg4","aac",1,38,"Safari 13"
"earth.mp4",3.823000000000001,1570024,1322592,"matroska","mpeg4","aac",1,39,"Safari 13"
"earth.mp4",3.968,1570024,1322592,"matroska","mpeg4","aac",1,40,"Safari 13"
"earth.mp4",3.815,1570024,1322592,"matroska","mpeg4","aac",1,41,"Safari 13"
"earth.mp4",3.928,1570024,1322592,"matroska","mpeg4","aac",1,42,"Safari 13"
"earth.mp4",3.889,1570024,1322592,"matroska","mpeg4","aac",1,43,"Safari 13"
"earth.mp4",3.904,1570024,1322592,"matroska","mpeg4","aac",1,44,"Safari 13"
